"id","place","state","district","latitude","longitude"
4217,"Kallely","Kerala","Pathanamthitta","9.0863","76.8924"
4218,"Attachakkal","Kerala","Pathanamthitta","9.0863","76.8924"
4219,"Adumpumkulam","Kerala","Pathanamthitta","9.0863","76.8924"
4220,"Payyanamon","Kerala","Pathanamthitta","9.0863","76.8924"
4221,"Ellimullumplackal","Kerala","Pathanamthitta","9.0863","76.8924"
4222,"Perinjottackal","Kerala","Pathanamthitta","9.0863","76.8924"
4223,"Nirathupara","Kerala","Pathanamthitta","9.0863","76.8924"
4224,"Murinjakal","Kerala","Pathanamthitta","9.0863","76.8924"
4225,"Athirumkal","Kerala","Pathanamthitta","9.0863","76.8924"
4226,"Nedumoncavu","Kerala","Pathanamthitta","9.0863","76.8924"
4227,"Kulathumon","Kerala","Pathanamthitta","9.0863","76.8924"
4228,"Koodal","Kerala","Pathanamthitta","9.0863","76.8924"
4229,"Mancode","Kerala","Pathanamthitta","9.1211","76.9238"
4230,"Kalanjoor","Kerala","Pathanamthitta","9.1211","76.9238"
4231,"Padam","Kerala","Pathanamthitta","9.1211","76.9238"
4232,"Kurumbakara","Kerala","Pathanamthitta","9.0999","76.83"
4233,"Vakayar","Kerala","Pathanamthitta","9.0863","76.8924"
4234,"Muthupezhumkal","Kerala","Pathanamthitta","9.0863","76.8924"
4235,"Thannithode","Kerala","Pathanamthitta","9.0863","76.8924"
4236,"Manneera","Kerala","Pathanamthitta","9.0863","76.8924"
4237,"Thekkuthode","Kerala","Pathanamthitta","9.0863","76.8924"
4238,"Ranny Perinad","Kerala","Pathanamthitta","9.5077","76.5929"
4239,"Koonamkara","Kerala","Pathanamthitta","9.5077","76.5929"
4240,"Madamon","Kerala","Pathanamthitta","9.5077","76.5929"
4241,"Adichipuzha","Kerala","Pathanamthitta","9.5077","76.5929"
4242,"Kudamurutty","Kerala","Pathanamthitta","9.5077","76.5929"
4243,"Kakkudumon","Kerala","Pathanamthitta","9.5077","76.5929"
4244,"Naranamoozhy","Kerala","Pathanamthitta","9.5077","76.5929"
4245,"Mampara","Kerala","Pathanamthitta","9.5077","76.5929"
4246,"Pallickal -nooranad","Kerala","Pathanamthitta","9.1588","76.6395"
4247,"Thengamom","Kerala","Pathanamthitta","9.1065","76.6301"
4248,"Adur( Kla) H.O","Kerala","Pathanamthitta","9.0114","76.7954"
4249,"Elamannur","Kerala","Pathanamthitta","9.1068","76.8296"
4250,"Marur","Kerala","Pathanamthitta","9.1068","76.8296"
4251,"Mangadu-Elamannur","Kerala","Pathanamthitta","9.1068","76.8296"
4252,"Thattayil","Kerala","Pathanamthitta","9.0114","76.7954"
4253,"Anandapally","Kerala","Pathanamthitta","9.0114","76.7954"
4254,"Parakara","Kerala","Pathanamthitta","9.0114","76.7954"
4255,"Enathu","Kerala","Pathanamthitta","9.091","76.7549"
4256,"Vadakkedathukavu Jn","Kerala","Pathanamthitta","9.091","76.7549"
4257,"Kaithaparambu","Kerala","Pathanamthitta","9.091","76.7549"
4258,"Mannady (Pathanamthitta)","Kerala","Pathanamthitta","9.0806","76.8307"
4259,"Peringanad","Kerala","Pathanamthitta","9.1496","76.7094"
4260,"Parakoottam","Kerala","Pathanamthitta","9.1383","76.7133"
4261,"Manakala","Kerala","Pathanamthitta","9.1271","76.7172"
4262,"Nellimukal","Kerala","Pathanamthitta","9.1383","76.7133"
4263,"Choorakode","Kerala","Pathanamthitta","9.1383","76.7133"
4264,"Kadambanad","Kerala","Pathanamthitta","9.09","76.685"
4265,"Thuvayur South","Kerala","Pathanamthitta","9.09","76.685"
4266,"Kadambanad South","Kerala","Pathanamthitta","9.0833","76.7744"
4267,"Vayala Parakode","Kerala","Pathanamthitta","9.0833","76.7744"
4268,"Parakode","Kerala","Pathanamthitta","9.0833","76.7744"
4269,"Melood","Kerala","Pathanamthitta","9.0833","76.7744"
4270,"Theppupara","Kerala","Pathanamthitta","9.0833","76.7744"
4271,"Pazhakulam","Kerala","Pathanamthitta","9.0833","76.7744"
4272,"Puthumala","Kerala","Pathanamthitta","9.0833","76.7744"
4273,"Kodumon East","Kerala","Pathanamthitta","9.1863","76.7677"
4274,"Kodumon","Kerala","Pathanamthitta","9.1863","76.7677"
4275,"Angadical South","Kerala","Pathanamthitta","9.1863","76.7677"
4276,"Edathitta","Kerala","Pathanamthitta","9.1863","76.7677"
4277,"Chayalode","Kerala","Pathanamthitta","9.1286","76.796"
4278,"Nedumon","Kerala","Pathanamthitta","9.1286","76.796"
4279,"Chelikuzhy","Kerala","Pathanamthitta","9.1286","76.796"
4280,"Maloor","Kerala","Kollam","9.0999","76.83"
4281,"Pathanapuram","Kerala","Kollam","8.961","76.8749"
4282,"Maloor College","Kerala","Kollam","9.0999","76.83"
4283,"Kundayam","Kerala","Kollam","9.0999","76.83"
4284,"Manchallur Pathanapuram","Kerala","Kollam","9.0999","76.83"
4285,"Pidavoor","Kerala","Kollam","9.0999","76.83"
4286,"Poonkulanji","Kerala","Kollam","9.0999","76.83"
4287,"Pathirickal","Kerala","Kollam","9.0999","76.83"
4288,"Piravanthur","Kerala","Kollam","9.0545","76.9177"
4289,"Achencoil","Kerala","Kollam","9.0697","76.8981"
4290,"Elikattoor","Kerala","Kollam","9.0621","76.9079"
4291,"Chembanaruvi","Kerala","Kollam","9.0621","76.9079"
4292,"Kamukumcherry","Kerala","Kollam","9.0621","76.9079"
4293,"Punnala","Kerala","Kollam","9.0621","76.9079"
4294,"Kumarankudy","Kerala","Kollam","9.0621","76.9079"
4295,"Karavoor","Kerala","Kollam","9.0621","76.9079"
4296,"Vettithitta","Kerala","Kollam","9.0621","76.9079"
4297,"Karunagappaly H.O","Kerala","Kollam","9.4277","76.4746"
4298,"Mynagappally North","Kerala","Kollam","9.0363","76.5786"
4299,"Mynagappally","Kerala","Kollam","9.0363","76.5786"
4300,"Thottumugham","Kerala","Kollam","9.0363","76.5786"
4301,"Kallelibhagom","Kerala","Kollam","9.0363","76.5786"
4302,"Poruvazhy","Kerala","Kollam","9.0912","76.6593"
4303,"Chathakulam","Kerala","Kollam","9.0912","76.6593"
4304,"Muthupilakkad","Kerala","Kollam","9.0912","76.6593"
4305,"Ambalathumbhagom","Kerala","Kollam","9.0912","76.6593"
4306,"Venga","Kerala","Kollam","9.0331","76.5947"
4307,"Vilanthara Jn","Kerala","Kollam","9.0331","76.5947"
4308,"Sasthamcottah","Kerala","Kollam","9.0331","76.5947"
4309,"Pallisserickal","Kerala","Kollam","9.0331","76.5947"
4310,"Karali Jn","Kerala","Kollam","9.0331","76.5947"
4311,"Sooranad","Kerala","Kollam","9.1065","76.6301"
4312,"Patharam","Kerala","Kollam","9.1065","76.6301"
4313,"Kakkakunnu","Kerala","Kollam","9.1065","76.6301"
4314,"Thazhava","Kerala","Kollam","9.0981","76.5545"
4315,"Edakulangara","Kerala","Kollam","9.0981","76.5545"
4316,"Thodiyur North","Kerala","Kollam","9.0981","76.5545"
4317,"Thodiyur","Kerala","Kollam","9.0981","76.5545"
4318,"Kuthirapanthy","Kerala","Kollam","9.0981","76.5545"
4319,"Kadathur Ward","Kerala","Kollam","9.0981","76.5545"
4320,"Thevalakkara","Kerala","Kollam","9.0034","76.5756"
4321,"Padinjattakkara","Kerala","Kollam","9.0034","76.5756"
4322,"Clappana","Kerala","Kollam","9.1062","76.4984"
4323,"Ochira","Kerala","Kollam","9.1348","76.5117"
4324,"Madathilkaranma","Kerala","Kollam","9.1348","76.5117"
4325,"Vavvakkavu","Kerala","Kollam","9.0964","76.581"
4326,"Varavila","Kerala","Kollam","9.0964","76.581"
4327,"Kollaka","Kerala","Kollam","9.0408","76.545"
4328,"Vadakkumthala East","Kerala","Kollam","9.0408","76.545"
4329,"Arinallur","Kerala","Kollam","9.1223","76.5315"
4330,"Arinallur South","Kerala","Kollam","9.1223","76.5315"
4331,"Perungalam","Kerala","Kollam","9.1223","76.5315"
4332,"S R P Market","Kerala","Kollam","9.1223","76.5315"
4333,"Karimthottuva","Kerala","Kollam","9.0792","76.4916"
4334,"Kunnathur East","Kerala","Kollam","9.0792","76.4916"
4335,"Thuruthikara","Kerala","Kollam","9.0792","76.4916"
4336,"Kuzhithura","Kerala","Kollam","9.0792","76.4916"
4337,"Athinad North","Kerala","Kollam","9.0792","76.4916"
4338,"Kattilkadavu","Kerala","Kollam","9.0792","76.4916"
4339,"Kulasekharapuram","Kerala","Kollam","9.0792","76.4916"
4340,"Karunagappally North","Kerala","Kollam","9.0792","76.4916"
4341,"Amrithapuri","Kerala","Kollam","9.0792","76.4916"
4342,"Azheekkalthura","Kerala","Kollam","9.0792","76.4916"
4343,"Alumpeedika","Kerala","Kollam","9.0792","76.4916"
4344,"Sooranad North","Kerala","Kollam","9.1119","76.6237"
4345,"Parakadavu","Kerala","Kollam","8.961","76.8749"
4346,"Anayadi","Kerala","Kollam","9.6544","76.4723"
4347,"Alumkadavu","Kerala","Kollam","9.1067","76.5933"
4348,"Cheriyazheekal","Kerala","Kollam","9.1067","76.5933"
4349,"S V Market","Kerala","Kollam","9.1067","76.5933"
4350,"Pavumba","Kerala","Kollam","9.1067","76.5933"
4351,"Manappally North","Kerala","Kollam","9.1067","76.5933"
4352,"Kollam Cantonment","Kerala","Kollam","8.8862","76.5956"
4353,"Kollam Bazar","Kerala","Kollam","8.8862","76.5956"
4354,"Kollam Taluk Cutchery","Kerala","Kollam","8.8862","76.5956"
4355,"Kollam H.O","Kerala","Kollam","8.8862","76.5956"
4356,"Asramom","Kerala","Kollam","8.8994","76.5863"
4357,"Maruthadi","Kerala","Kollam","8.9191","76.56"
4358,"Kavanad","Kerala","Kollam","8.9191","76.56"
4359,"Kilikollur","Kerala","Kollam","8.8994","76.5863"
4360,"Kallumthazham","Kerala","Kollam","8.8994","76.5863"
4361,"Thattarkonam","Kerala","Kollam","8.8994","76.5863"
4362,"T K M College","Kerala","Kollam","8.8994","76.5863"
4363,"Pallithottam","Kerala","Kollam","8.8994","76.5863"
4364,"Thangasserry","Kerala","Kollam","8.8994","76.5863"
4365,"Kadappakada","Kerala","Kollam","8.893","76.6032"
4366,"Thevally","Kerala","Kollam","8.8994","76.5863"
4367,"Vadakkevila","Kerala","Kollam","8.878","76.6305"
4368,"Mundakkal","Kerala","Kollam","8.8667","76.6095"
4369,"Eravipuram","Kerala","Kollam","8.8576","76.6279"
4370,"Valathungal","Kerala","Kollam","8.8576","76.6279"
4371,"Thirumullavaram","Kerala","Kollam","8.8721","76.6734"
4372,"Kollam Civil Station","Kerala","Kollam","8.8721","76.6734"
4373,"Kollam Cutchery","Kerala","Kollam","8.8721","76.6734"
4374,"Chandanathope","Kerala","Kollam","8.9292","76.6409"
4375,"Kilikollur East","Kerala","Kollam","8.7996","76.9297"
4376,"Mangad","Kerala","Kollam","8.7996","76.9297"
4377,"Thekkevila","Kerala","Kollam","8.8721","76.6734"
4378,"Uliyakovil","Kerala","Kollam","8.9017","76.6017"
4379,"Thattamala","Kerala","Kollam","8.8717","76.6384"
4380,"Koottikada","Kerala","Kollam","8.8717","76.6384"
4381,"Ayathil","Kerala","Kollam","8.8965","76.635"
4382,"Pattathanam","Kerala","Kollam","8.881","76.6131"
4383,"Paravur (Kollam)","Kerala","Kollam","8.9403","76.9187"
4384,"Kalakode","Kerala","Kollam","8.9403","76.9187"
4385,"Bhoothakulam","Kerala","Kollam","8.9403","76.9187"
4386,"Puthenkulam","Kerala","Kollam","8.9403","76.9187"
4387,"Nellettil","Kerala","Kollam","8.9403","76.9187"
4388,"Kakkotumoola","Kerala","Kollam","8.8373","76.6451"
4389,"Mayyanad","Kerala","Kollam","8.8373","76.6451"
4390,"Pullichira","Kerala","Kollam","8.9403","76.9187"
4391,"Punalur H.O","Kerala","Kollam","8.9403","76.9187"
4392,"Alayamon","Kerala","Kollam","8.9281","76.9098"
4393,"Anchal","Kerala","Kollam","8.9281","76.9098"
4394,"Kottukkal","Kerala","Kollam","8.9281","76.9098"
4395,"Nediyara","Kerala","Kollam","8.9281","76.9098"
4396,"Karukone","Kerala","Kollam","8.9281","76.9098"
4397,"Cherukulam","Kerala","Kollam","8.9281","76.9098"
4398,"Edamulackal","Kerala","Kollam","8.9281","76.9098"
4399,"Vayala-anchal","Kerala","Kollam","8.9281","76.9098"
4400,"Thadicaud","Kerala","Kollam","8.9281","76.9098"
4401,"Vadamon","Kerala","Kollam","8.9281","76.9098"
4402,"Ezhiyam Vattathra Mala Mukku","Kerala","Kollam","8.9281","76.9098"
4403,"Urukunnu","Kerala","Kollam","8.993","76.9859"
4404,"Ayiranallur","Kerala","Kollam","8.9823","76.9912"
4405,"Edamon","Kerala","Kollam","9.0038","76.9806"
4406,"Mampazhathara","Kerala","Kollam","8.993","76.9859"
4407,"Anapettakongal","Kerala","Kollam","8.993","76.9859"
4408,"Thenmala","Kerala","Kollam","8.95","77.0667"
4409,"Kallada Irrigation Project","Kerala","Kollam","8.95","77.0667"
4410,"Ottackal","Kerala","Kollam","8.95","77.0667"
4411,"Ambanad","Kerala","Kollam","8.9403","76.9187"
4412,"Kalthuruthy","Kerala","Kollam","8.9403","76.9187"
4413,"Venture","Kerala","Kollam","8.9403","76.9187"
4414,"Rosemala","Kerala","Kollam","8.9403","76.9187"
4415,"Edapalayam","Kerala","Kollam","8.9403","76.9187"
4416,"Aryankavu","Kerala","Kollam","8.9403","76.9187"
4417,"Kulathupuzha","Kerala","Kollam","8.909","77.0593"
4418,"Chozhiakode","Kerala","Kollam","8.909","77.0593"
4419,"Samnagar","Kerala","Kollam","8.909","77.0593"
4420,"Thingalkarikom","Kerala","Kollam","8.909","77.0593"
4421,"Koovakkad","Kerala","Kollam","8.909","77.0593"
4422,"Dally","Kerala","Kollam","8.909","77.0593"
4423,"Villumala","Kerala","Kollam","8.909","77.0593"
4424,"Anakulam","Kerala","Kollam","8.8694","76.9878"
4425,"Channapettah","Kerala","Kollam","8.8694","76.9878"
4426,"Mannur-anchal","Kerala","Kollam","8.8694","76.9878"
4427,"Eroor (Kollam)","Kerala","Kollam","8.8892","77.0236"
4428,"Ayilara","Kerala","Kollam","8.8892","77.0236"
4429,"Marthandankara","Kerala","Kollam","8.8892","77.0236"
4430,"Bharatheepuram","Kerala","Kollam","8.8892","77.0236"
4431,"Manalil","Kerala","Kollam","8.8892","77.0236"
4432,"Kadamancode","Kerala","Kollam","8.8892","77.0236"
4433,"Vilakkupara","Kerala","Kollam","8.8892","77.0236"
4434,"Thekkumbhagom","Kerala","Kollam","8.8892","77.0236"
4435,"Kottavattom","Kerala","Kollam","8.9453","76.9343"
4436,"Narikal","Kerala","Kollam","8.9453","76.9343"
4437,"Elampal","Kerala","Kollam","8.9453","76.9343"
4438,"Elicode","Kerala","Kollam","8.9453","76.9343"
4439,"Kakkode","Kerala","Kollam","9.0142","76.884"
4440,"Nellipally","Kerala","Kollam","9.0142","76.884"
4441,"Placherry","Kerala","Kollam","9.0142","76.884"
4442,"Valacode","Kerala","Kollam","9.0142","76.884"
4443,"Shaliacarry Estate","Kerala","Kollam","9.0142","76.884"
4444,"Vilakkuvattom","Kerala","Kollam","9.0142","76.884"
4445,"Kariyara","Kerala","Kollam","9.0406","76.8781"
4446,"Punalur Paper Mills","Kerala","Kollam","9.0406","76.8781"
4447,"Maniyaru-punalur","Kerala","Kollam","8.9878","76.89"
4448,"Venchempu","Kerala","Kollam","8.9878","76.89"
4449,"Karavaloor","Kerala","Kollam","8.9878","76.89"
4450,"Tholicode","Kerala","Kollam","8.9878","76.89"
4451,"Mathra","Kerala","Kollam","8.9878","76.89"
4452,"Areeplachy","Kerala","Kollam","8.9878","76.89"
4453,"Nedungolam","Kerala","Kollam","9.0142","76.884"
4454,"Polachira","Kerala","Kollam","9.0142","76.884"
4455,"West Kallada","Kerala","Kollam","8.9956","76.7347"
4456,"Peruvelikara","Kerala","Kollam","8.9956","76.7347"
4457,"Kundara East","Kerala","Kollam","8.9956","76.7347"
4458,"Ambipoika","Kerala","Kollam","8.9956","76.7347"
4459,"Kundara","Kerala","Kollam","8.9956","76.7347"
4460,"Kanjiracode","Kerala","Kollam","8.9956","76.7347"
4461,"Nedumpaikulam","Kerala","Kollam","8.9956","76.7347"
4462,"East Kallada","Kerala","Kollam","8.9956","76.7347"
4463,"Munroethuruthu","Kerala","Kollam","8.9956","76.7347"
4464,"Koduvila","Kerala","Kollam","8.9956","76.7347"
4465,"Padappakara","Kerala","Kollam","8.9801","76.6444"
4466,"Kumbalam","Kerala","Kollam","8.9923","76.6618"
4467,"Mulavana","Kerala","Kollam","8.981","76.6843"
4468,"Mukkoodu","Kerala","Kollam","8.9845","76.6635"
4469,"Perumpuzha","Kerala","Kollam","8.9956","76.7347"
4470,"Neeleswaram","Kerala","Kollam","8.9915","76.717"
4471,"Maranad","Kerala","Kollam","9.0027","76.7126"
4472,"Idakkadom","Kerala","Kollam","8.9915","76.717"
4473,"Ezhukone","Kerala","Kollam","8.9804","76.7215"
4474,"Irumpanangadu","Kerala","Kollam","8.9915","76.717"
4475,"Kadakkode","Kerala","Kollam","8.9915","76.717"
4476,"Anakottur","Kerala","Kollam","8.9915","76.717"
4477,"Ambalathumkala","Kerala","Kollam","8.9915","76.717"
4478,"Karuvelil","Kerala","Kollam","8.9915","76.717"
4479,"Kottarakara H.O","Kerala","Kollam","8.9956","76.7347"
4480,"Thevalappuram","Kerala","Kollam","9.0238","76.7592"
4481,"Vendar","Kerala","Kollam","9.0238","76.7592"
4482,"Puthur-kollam","Kerala","Kollam","9.0238","76.7592"
4483,"Kottathala","Kerala","Kollam","9.0238","76.7592"
4484,"Karimpinpuzha","Kerala","Kollam","9.0238","76.7592"
4485,"Pavithreswaram","Kerala","Kollam","9.0238","76.7592"
4486,"Mavadi","Kerala","Kollam","9.0238","76.7592"
4487,"Iverkala East","Kerala","Kollam","9.0238","76.7592"
4488,"Melila","Kerala","Kollam","9.0049","76.8303"
4489,"Chakkuvarakkal","Kerala","Kollam","9.0602","76.8681"
4490,"Ambalathinnirappu","Kerala","Kollam","9.0326","76.8492"
4491,"Vilakudy","Kerala","Kollam","9.0326","76.8492"
4492,"Avaneeswaram RS","Kerala","Kollam","9.0326","76.8492"
4493,"Thalavoor","Kerala","Kollam","9.0326","76.8492"
4494,"Manjakala","Kerala","Kollam","9.0326","76.8492"
4495,"Avaneeswaram","Kerala","Kollam","9.0326","76.8492"
4496,"Kunnicode","Kerala","Kollam","9.0326","76.8492"
4497,"Kuzhimathicaud","Kerala","Kollam","8.9353","76.73"
4498,"Vakkanad","Kerala","Kollam","8.9353","76.73"
4499,"Nellimukku","Kerala","Kollam","8.9353","76.73"
4500,"Nedumoncavu","Kerala","Kollam","8.9353","76.73"
4501,"Thrioppilazhikom","Kerala","Kollam","8.9353","76.73"
4502,"Chenkulam","Kerala","Kollam","8.9919","76.963"
4503,"Meeyana","Kerala","Kollam","8.9333","76.8687"
4504,"Oyur","Kerala","Kollam","8.8747","76.7745"
4505,"Vellimon West","Kerala","Kollam","8.9538","76.6498"
4506,"Vellimon","Kerala","Kollam","8.9538","76.6498"
4507,"Kudavattur","Kerala","Kollam","8.9111","76.7844"
4508,"Odanavattom","Kerala","Kollam","8.9111","76.7844"
4509,"Muttara","Kerala","Kollam","8.9111","76.7844"
4510,"Nallila","Kerala","Kollam","8.9247","76.7097"
4511,"Karingannur","Kerala","Kollam","8.86","76.7918"
4512,"Cheriyavelinallur","Kerala","Kollam","8.8607","76.8046"
4513,"Akkal","Kerala","Kollam","8.8614","76.8174"
4514,"Ummannur","Kerala","Kollam","8.9402","76.8147"
4515,"Valiyode","Kerala","Kollam","8.9419","76.8077"
4516,"Cheppara","Kerala","Kollam","8.9436","76.8007"
4517,"Kulakkadathazham","Kerala","Kollam","9.0114","76.7954"
4518,"Kulakkada East","Kerala","Kollam","9.0114","76.7954"
4519,"Kulakada","Kerala","Kollam","9.0114","76.7954"
4520,"Panthaplavu","Kerala","Kollam","9.0114","76.7954"
4521,"Pattazhy","Kerala","Kollam","9.0114","76.7954"
4522,"Thekketheri","Kerala","Kollam","9.0114","76.7954"
4523,"Thazhathuvadakku","Kerala","Kollam","9.091","76.7549"
4524,"Nellikunnam","Kerala","Kollam","8.9753","76.7772"
4525,"Kizhakketheruvu","Kerala","Kollam","9.0032","76.8003"
4526,"Sadanandapuram","Kerala","Kollam","9.0032","76.8003"
4527,"Karikkom","Kerala","Kollam","9.0032","76.8003"
4528,"Court Complex","Kerala","Kollam","9.0032","76.8003"
4529,"Plappally","Kerala","Kollam","9.0032","76.8003"
4530,"Pulamon","Kerala","Kollam","9.0032","76.8003"
4531,"Extension Trg Centre","Kerala","Kollam","9.0032","76.8003"
4532,"Vayakkal","Kerala","Kollam","8.9231","76.8553"
4533,"Perumannur","Kerala","Kollam","8.9593","76.8529"
4534,"Ambalakkara","Kerala","Kollam","8.9412","76.8541"
4535,"Valakom","Kerala","Kollam","8.9412","76.8541"
4536,"Edayam","Kerala","Kollam","8.9412","76.8541"
4537,"Podiyattuvila","Kerala","Kollam","8.9412","76.8541"
4538,"Andoor","Kerala","Kollam","8.9412","76.8541"
4539,"Panavely","Kerala","Kollam","8.9412","76.8541"
4540,"Ayur","Kerala","Kollam","8.8977","76.8609"
4541,"Elamadu","Kerala","Kollam","8.8994","76.8349"
4542,"Cheruvakkal","Kerala","Kollam","8.9011","76.8089"
4543,"Thevannur","Kerala","Kollam","8.8994","76.8349"
4544,"Vengoor","Kerala","Kollam","8.8994","76.8349"
4545,"Vayyanam","Kerala","Kollam","8.8994","76.8349"
4546,"Arkannur","Kerala","Kollam","8.8994","76.8349"
4547,"Ozhukkuparackal","Kerala","Kollam","8.8994","76.8349"
4548,"Manjappara","Kerala","Kollam","8.8994","76.8349"
4549,"Elampazhannur","Kerala","Kollam","9.0806","76.8307"
4550,"Kuriyode","Kerala","Kollam","9.0806","76.8307"
4551,"Chadayamangalam","Kerala","Kollam","9.0806","76.8307"
4552,"Poredom","Kerala","Kollam","9.0806","76.8307"
4553,"Nilamel","Kerala","Kollam","8.8237","76.883"
4554,"Kaithode","Kerala","Kollam","8.8237","76.883"
4555,"Pullupana","Kerala","Kollam","9.4646","76.816"
4556,"Mathira","Kerala","Kollam","8.7775","76.9507"
4557,"Edathara","Kerala","Kollam","8.961","76.8749"
4558,"Vattathamara","Kerala","Kollam","9.4646","76.816"
4559,"Kadakkal","Kerala","Kollam","8.8333","76.9211"
4560,"Kuttikadu","Kerala","Kollam","9.4646","76.816"
4561,"Pulippara Jn","Kerala","Kollam","9.4646","76.816"
4562,"Channappara","Kerala","Kollam","9.4646","76.816"
4563,"Chariparabu","Kerala","Kollam","9.4646","76.816"
4564,"Kummil","Kerala","Kollam","9.4646","76.816"
4565,"Thudayannur","Kerala","Kollam","9.4646","76.816"
4566,"Nettayam","Kerala","Kollam","8.9043","76.7984"
